tableA_id,tableA_title,tableA_authors,tableA_venue,tableA_year,tableB_id,tableB_title,tableB_authors,tableB_venue,tableB_year,label
545,Data Placement in Shared-Nothing Parallel Database Systems,"Manish Mehta, David J. DeWitt",VLDB J.,1997,354,Spatial data management for computer aided design,"Hans-Peter Kriegel, Andreas M&#252;ller, Marco P&#246;tke, Thomas Seidl",International Conference on Management of Data,2001.0,0
322,Privacy-Preserving Indexing of Documents on the Network,"Mayank Bawa, Rakesh Agrawal, Roberto J. Bayardo Jr.",VLDB,2003,2220,Bluetooth-based sensor networks,"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",ACM SIGMOD Record,2003.0,0
1783,Exchanging Intensional XML Data,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",SIGMOD Conference,2003,2035,Exchanging intensional XML data,"Tova Milo, Serge Abiteboul, Bernd Amann, Omar Benjelloun, Fred Dang Ngoc",International Conference on Management of Data,2003.0,1
2036,S3: Similarity Search in CAD Database Systems,"Hans-Peter Kriegel, Stefan Berchtold",SIGMOD Conference,1997,785,Performance Measurements of Compressed Bitmap Indices,Theodore Johnson,Very Large Data Bases,1999.0,0
203,The ND-Tree: A Dynamic Indexing Technique for Multidimensional Non-ordered Discrete Data Spaces,"Gang Qian, Qiang Xue, Sakti Pramanik, Qiang Zhu",VLDB,2003,1285,Flexible and scalable digital library search,"Henk Ernst Blok, Menzo Windhouwer, Roelof van Zwol, Milan Petkovic, Peter M. G. Apers, Martin L. Kersten, Willem Jonker",Very Large Data Bases,2001.0,0
1241,Information Systems Research at RWTH Aachen,Matthias Jarke,SIGMOD Record,1995,831,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",Very Large Data Bases,1999.0,0
2001,Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,"Helen M. Thomas, Krithi Ramamritham, Anindya Datta",VLDB,1999,1087,Finding Data in the Neighborhood,"Andr&#233; Eickler, Alfons Kemper, Donald Kossmann",Very Large Data Bases,1997.0,0
2429,Maintenance of Automatic Summary Tables,"Richard Sidle, Wolfgang Lehner, Hamid Pirahesh, Roberta Cochrane",SIGMOD Conference,2000,1169,Spatial and temporal content-based access to hypervideo databases,"Haitao Jiang, Ahmed K. Elmagarmid",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1998.0,0
1848,What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,1030,Integrating Reliable Memory in Databases,"Wee Teck Ng, Peter M. Chen",Very Large Data Bases,1997.0,0
881,Report on XEWA-00: The XML Enabled Wide-Area Searches for Bioinformatics Workshop,Terence Critchlow,SIGMOD Record,2001,1471,An Efficient Algorithm for Mining Association Rules in Large Databases,"Ashoka Savasere, Edward Omiecinski, Shamkant B. Navathe",Very Large Data Bases,1995.0,0
448,Report on the First International Workshop an Efficient Web-based Information Systems,"Omar Boucelma, Zo? Lacroix",SIGMOD Record,2003,576,The aditi deductive database system,"Jayen Vaghani, Kotagiri Ramamohanarao, David B. Kemp, Zoltan Somogyi, Peter J. Stuckey, Tim S. Leask, James Harland",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1994.0,0
1630,Sensor: the atomic computing particle,Vijay Kumar,SIGMOD Record,2003,786,Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,"Anindya Datta, Krithi Ramamritham, Helen M. Thomas",Very Large Data Bases,1999.0,0
2120,"Information, Communication, and Money: For What Can We Charge and How Can We Meter It?","Henry F. Korth, Stephen Blott, Abraham Silberschatz",VLDB,1998,1210,A configurable type hierarchy index for OODB,"Thomas A. Mueck, Martin L. Polaschek",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1997.0,0
185,State of the Art in Workflow Management Research and Products,C. Mohan,SIGMOD Conference,1996,1280,Mining Multi-Dimensional Constrained Gradients in Data Cubes,"Guozhu Dong, Jiawei Han, Joyce M. W. Lam, Jian Pei, Ke Wang",Very Large Data Bases,2001.0,0
1508,"Et tu, XML? The downfall of the relational empire (abstract)",Philip Wadler,VLDB,2001,2170,The Zero Latency Enterprise,Dave Liles,Very Large Data Bases,2000.0,0
300,ARIES/CSA: A Method for Database Recovery in Client-Server Architectures,"C. Mohan, Inderpal Narang",SIGMOD Conference,1994,1152,Synchronization and recovery in a client-server storage system,"E. Panagos, A. Biliris",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1997.0,0
1557,Power efficient data gathering and aggregation in wireless sensor networks,"Ibrahim Korpeoglu, H?seyin ?zg?r Tan",SIGMOD Record,2003,1997,"Domains, relations and religious wars",R. Camps,ACM SIGMOD Record,1996.0,0
297,DIMACS Summer School Tutorial on New Frontiers in Data Mining,"Nick Koudas, Dimitrios Gunopulos",SIGMOD Record,2001,2254,Learning about data integration challenges from day one,Alon Y. Halevy,ACM SIGMOD Record,2003.0,0
599,The Drill Down Benchmark,"Peter A. Boncz, Tim R?hl, Fred Kwakkel",VLDB,1998,987,The Drill Down Benchmark,"Peter A. Boncz, Tim R&#252;hl, Fred Kwakkel",Very Large Data Bases,1998.0,1
1291,Answering queries using views: A survey,Alon Y. Halevy,VLDB J.,2001,1097,Optimization of Queries with User-defined Predicates,"Surajit Chaudhuri, Kyuseok Shim",Very Large Data Bases,1996.0,0
845,Skew handling techniques in sort-merge join,"Richard T. Snodgrass, Wei Li, Dengfeng Gao",SIGMOD Conference,2002,1501,Copy detection mechanisms for digital documents,"Sergey Brin, James Davis, H&#233;ctor Garc&#237;a-Molina",International Conference on Management of Data,1995.0,0
2608,ADAM: A Testbed for Exploring the Use of Data Mining in Intrusion Detection,"Daniel Barbar?, Sushil Jajodia, Ningning Wu, Julia Couto",SIGMOD Record,2001,363,Will database researchers have any role in data security? (panel session),"Arnon Rosenthal, Klaus Dittrich, Jim Donahue, Bill Maimone",International Conference on Management of Data,2001.0,0
1274,Indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"Xiaoyang Sean Wang, Changzhou Wang",VLDB J.,2001,333,Probabilistic object bases,"Thomas Eiter, James J. Lu, Thomas Lukasiewicz, V. S. Subrahmanian",ACM Transactions on Database Systems (TODS),2001.0,0
87,A Scalable Algorithm for Answering Queries Using Views,"Rachel Pottinger, Alon Y. Levy",VLDB,2000,887,Temporal Integrity Constraints with Indeterminacy,"Wes Cowley, Dimitris Plexousakis",Very Large Data Bases,2000.0,0
1163,Foreword: Management of Semistructured Data,Dan Suciu,SIGMOD Record,1997,528,Top-k selection queries over relational databases: Mapping strategies and performance evaluation,"Nicolas Bruno, Surajit Chaudhuri, Luis Gravano",ACM Transactions on Database Systems (TODS),2002.0,0
61,Efficient execution of joins in a star schema,Andreas Weininger,SIGMOD Conference,2002,1377,Rainbow: Distributed Database System for Classroom Education and Experimental Research,"Abdelsalam Helal, Hua Li",Very Large Data Bases,2000.0,0
1335,Illuminating the Dark Side of Web Services,Michael L. Brodie,VLDB,2003,2103,XML-enabled workflow management for e-services across heterogeneous platforms,"German Shegalov, Michael Gillmann, Gerhard Weikum",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,2001.0,0
2492,Cache Coherency in Oracle Parallel Server,Boris Klots,VLDB,1996,491,Hierarchies and relative operators in the OLAP environment,"Elaheh Pourabbas, Maurizio Rafanelli",ACM SIGMOD Record,2000.0,0
2321,Dictionary-Based Order-Preserving String Compression,Gennady Antoshenkov,VLDB J.,1997,1416,SIT-IN: a Real-Life Spatio-Temporal Information System,"Giuseppe Sindoni, Leonardo Tininini, Amedea Ambrosetti, Cristina Bedeschi, Stefano De Francisci, Orietta Gargano, Rossella Molinaro, Mario Paolucci, Paola Patteri, Pina Ticca",Very Large Data Bases,2001.0,0
1870,Using the CALANDA Time Series Management System,"Werner Dreyer, Angelika Kotz Dittrich, Duri Schmidt",SIGMOD Conference,1995,2155,Large Databases for Remote Sensing and GIS,A. R. Dasgupta,Very Large Data Bases,1996.0,0
803,Formal semantics and analysis of object queries,Gavin M. Bierman,SIGMOD Conference,2003,1153,Heuristic and randomized optimization for the join ordering problem,"Michael Steinbrunn, Guido Moerkotte, Alfons Kemper",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1997.0,0
1229,Business Data Management for B2B Electronic Commerce,"Manfred A. Jeusfeld, Mareike Schoop, Christoph Quix",SIGMOD Record,2002,664,Business data management for business-to-business electronic commerce,"Christoph Quix, Mareike Schoop, Manfred Jeusfeld",ACM SIGMOD Record,2002.0,1
1800,Google in a Box - Building the Google Search Appliance,Narayanan Shivakumar,SIGMOD Conference,2003,399,Internet traffic warehouse,"Chung-Min Chen, Munir Cochinwala, Claudio Petrone, Marc Pucci, Sunil Samtani, Patrizia Santa",International Conference on Management of Data,2000.0,0
578,Are quorums an alternative for data replication?,"Bettina Kemme, Ricardo Jim?nez-Peris, Marta Pati?o-Mart?nez, Gustavo Alonso",ACM Trans. Database Syst.,2003,1997,"Domains, relations and religious wars",R. Camps,ACM SIGMOD Record,1996.0,0
1474,Developments at ACM TODS,Richard T. Snodgrass,SIGMOD Record,2003,234,The Garlic project,"M. Tork Roth, M. Arya, L. Haas, M. Carey, W. Cody, R. Fagin, P. Schwarz, J. Thomas, E. Wimmers",International Conference on Management of Data,1996.0,0
2084,Sybase Replication Server,"Mark Deppe, Yongdong Wang, Alex Gorelik",SIGMOD Conference,1994,412,javax.XXL: a prototype for a library of query processing algorithms,"Jochen van den Bercken, Jens-Peter Dittrich, Bernhard Seeger",International Conference on Management of Data,2000.0,0
2172,OFL: A Functional Execution Model for Object Query Languages,"Georges Gardarin, Fernando Machuca, Philippe Pucheral",SIGMOD Conference,1995,2280,DBGlobe: a service-oriented P2P system for global computing,"Evaggelia Pitoura, Serge Abiteboul, Dieter Pfoser, George Samaras, Michalis Vazirgiannis",ACM SIGMOD Record,2003.0,0
2137,Processing Sliding Window Multi-Joins in Continuous Queries over Data Streams,"Lukasz Golab, M. Tamer ?zsu",VLDB,2003,587,A semantic modeling approach for image retrieval by content,"Wesley W. Chu, Ion T. Ieong, Ricky K. Taira",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1994.0,0
760,"Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications","Stefano Paraboschi, Piero Fraternali, Stefano Ceri",VLDB,1999,836,"Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications","Stefano Ceri, Piero Fraternali, Stefano Paraboschi",Very Large Data Bases,1999.0,1
1998,Eager Aggregation and Lazy Aggregation,"Weipeng P. Yan, Per-?ke Larson",VLDB,1995,1417,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001.0,0
2033,Modeling Skewed Distribution Using Multifractals and the `80-20' Law,"Abraham Silberschatz, Christos Faloutsos, Yossi Matias",VLDB,1996,1861,An extended entity-relationship model for geographic applications,"Thanasis Hadzilacos, Nectaria Tryfona",ACM SIGMOD Record,1997.0,0
1972,Binding Propagation in Disjunctive Databases,Sergio Greco,VLDB,1998,1278,Declarative specification of Web sites with S,"Mary Fern&#225;ndez, Daniela Florescu, Alon Levy, Dan Suciu",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,2000.0,0
1382,A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Gang Zhou, Richard Hull",SIGMOD Conference,1996,2276,Cost-driven vertical class partitioning for methods in object oriented databases,"Chi-Wai Fung, Kamalakar Karlapalem, Qing Li",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,2003.0,0
1254,The Oracle Warehouse,Gary Hallmark,VLDB,1995,925,Jim Gray speaks out,Marianne Winslett,ACM SIGMOD Record,2003.0,0
838,Parallel Database Systems 101,Jim Gray,SIGMOD Conference,1995,1998,Accessing relational databases from the World Wide Web,"Tam Nguyen, V. Srinivasan",International Conference on Management of Data,1996.0,0
1879,Locally Adaptive Dimensionality Reduction for Indexing Large Time Series Databases,"Kaushik Chakrabarti, Sharad Mehrotra, Eamonn J. Keogh, Michael J. Pazzani",SIGMOD Conference,2001,1290,Aggregate Maintenance for Data Warehousing in Informix Red Brick Vista,"Craig J. Bunker, Latha S. Colby, Richard L. Cole, William J. McKenna, Gopal Mulagund, David Wilhite",Very Large Data Bases,2001.0,0
2152,The Impact of Technology on Commercial Transaction Processing,Edward E. Cobb,VLDB J.,1997,1166,The impact of object technology on commercial transaction processing,Edward E. Cobb,The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1997.0,1
179,Image Mining in IRIS: Integrated Retinal Information System,"Kheng Guan Goh, Wynne Hsu, Mong-Li Lee",SIGMOD Conference,2000,718,The XXL search engine: ranked retrieval of XML data using indexes and ontologies,"Anja Theobald, Gerhard Weikum",International Conference on Management of Data,2002.0,0
412,SHORE: Combining the Best Features of OODBMS and File Systems,Shore Team,SIGMOD Conference,1995,1523,Shore: combining the best features of OODBMS and file systems,CORPORATE The SHORE Team,International Conference on Management of Data,1995.0,1
611,Rondo: A Programming Platform for Generic Model Management,"Philip A. Bernstein, Erhard Rahm, Sergey Melnik",SIGMOD Conference,2003,588,Special issue on spatial database systems,H. J. Schek,The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1994.0,0
1437,Learning table access cardinalities with LEO,"Volker Markl, Guy M. Lohman",SIGMOD Conference,2002,1201,A taxonomy of correctness criteria in database applications,"Krithi Ramamritham, Panos K. Chrysanthis",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1996.0,0
2424,"Agents, Turst, and Information Access on the Semantic Web","Timothy W. Finin, Anupam Joshi",SIGMOD Record,2002,407,Image mining in IRIS: integrated retinal information system,"Wynne Hsu, Mong Li Lee, Kheng Guan Goh",International Conference on Management of Data,2000.0,0
522,Understanding the global semantics of referential actions using logic rules,"Wolfgang May, Bertram Lud?scher",ACM Trans. Database Syst.,2002,635,The power of languages for the manipulation of complex values,"Serge Abiteboul, Catriel Beeri",The VLDB Journal &mdash; The International Journal on Very Large Data Bases,1995.0,0
344,Energy-performance trade-offs for spatial access methods on memory-resident data,"Mahmut T. Kandemir, Ning An, Mary Jane Irwin, Anand Sivasubramaniam, Sudhanva Gurumurthi, Narayanan Vijaykrishnan",VLDB J.,2002,1045,Intra-Transaction Parallelism in the Mapping of an Object Model to a Relational Multi-Processor System,"Michael Rys, Moira C. Norrie, Hans-J&#246;rg Schek",Very Large Data Bases,1996.0,0
450,Constraint databases: A tutorial introduction,Jan Van den Bussche,SIGMOD Record,2000,2075,On the computation of relational view complements,"Jens Lechtenb&#246;rger, Gottfried Vossen",ACM Transactions on Database Systems (TODS),2003.0,0
2389,NiagaraCQ: A Scalable Continuous Query System for Internet Databases,"Yuan Wang, Feng Tian, David J. DeWitt, Jianjun Chen",SIGMOD Conference,2000,717,ToXgene: a template-based data generator for XML,"Denilson Barbosa, Alberto Mendelzon, John Keenleyside, Kelly Lyons",International Conference on Management of Data,2002.0,0
1972,Binding Propagation in Disjunctive Databases,Sergio Greco,VLDB,1998,462,Knowledge discovery in data warehouses,Themistoklis Palpanas,ACM SIGMOD Record,2000.0,0
1861,Hilbert R-tree: An Improved R-tree using Fractals,"Ibrahim Kamel, Christos Faloutsos",VLDB,1994,1787,Query unnesting in object-oriented databases,Leonidas Fegaras,International Conference on Management of Data,1998.0,0
297,DIMACS Summer School Tutorial on New Frontiers in Data Mining,"Nick Koudas, Dimitrios Gunopulos",SIGMOD Record,2001,787,"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",David Campbell,Very Large Data Bases,1999.0,0
2009,One-dimensional and multi-dimensional substring selectivity estimation,"Raymond T. Ng, Divesh Srivastava, H. V. Jagadish, Olga Kapitskaia",VLDB J.,2000,430,Efficient and extensible algorithms for multi query optimization,"Prasan Roy, S. Seshadri, S. Sudarshan, Siddhesh Bhobe",International Conference on Management of Data,2000.0,0
