_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
6430,0,518,1162,microsoft office 2004 standard upgrade ( mac ),microsoft ( r ) access 2007,microsoft,,239.99,109.99
6431,0,1272,3056,punch ! home design architectural series 18,punch software 90500 home design studio mac,punch ! software,punch software,129.99,135.99
6432,0,287,2383,sibelius 5 professional edition,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,sibelius-software-ltd .,599.0,179.95
6433,0,228,2202,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,microsoft licenses,,74.59,848.0
6434,0,606,2850,microsoft office 2004 professional ( mac ),microsoft office 2004 for students and teachers ( mac ),microsoft,,499.99,134.99
6435,0,839,902,adobe photoshop cs3 extended,adobe photoshop cs3 extended for mac upgrade,adobe,,999.0,329.99
6436,0,635,2095,family tree maker version 16 essentials,encore software 10861 family tree maker version 16 collectors edition sb cs,encore,,29.95,81.97
6437,0,88,939,total training for adobe creative suite 3 : design premium bundle,adobe cs3 design premium academic,total training,,299.99,575.99
6438,0,225,2195,microsoft powerpoint 2004 ( mac ),microsoft microsoft office 2004 software suite mac apple & mac software,microsoft,,229.99,399.95
6439,0,602,984,adobe creative suite cs3 design standard upgrade [ mac ],adobe indesign cs3 for mac academic,adobe,,399.0,192.99
6440,0,950,2621,apple logic pro 7.2 upgrade,apple software m9372z/a final cut express 2.0 upgrade,apple,apple software,299.0,79.99
6441,1,1338,650,weekly reader mastering high school 2008,fogware publishing weekly reader ls mastering high school 2008,fogware publishing,,29.99,24.91
6442,0,1053,760,high school advantage 2008,encore software 12370 middle school advantage 2008 win 2000 xp vista,encore,,39.99,34.97
6443,0,614,915,microsoft works suite 2006,microsoft office 2004 std upgrade,microsoft,,99.0,219.99
6444,0,82,2992,emedia essential bass guitar,1001 essential letters,emedia,,19.95,6.95
6445,0,605,1472,microsoft word 2004 ( mac ),microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790,microsoft,,229.99,191.94
6446,0,371,2411,microsoft powerpoint 2004 upgrade ( mac ),office mac 2004 microsoft 731-01002,microsoft,,109.99,331.77
6447,0,504,192,adobe audition 2.0 upgrade,adobe cs3 flash professional upgrade,adobe,,129.0,205.99
6448,0,504,1180,adobe audition 2.0 upgrade,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,adobe,,129.0,679.99
6449,0,635,2002,family tree maker version 16 essentials,family tree maker 11 collector 's edition,encore,,29.95,34.9
6450,0,923,358,adobe illustrator cs3 upgrade [ mac ],adobe illustrator cs3 for mac academic,adobe,adobe-education-box,199.0,199.99
6451,0,519,3205,microsoft student with encarta premium 2008 dvd,microsoft ( r ) picture it ! photo premium 9.0,microsoft,,49.95,49.92
6452,0,47,2072,math success deluxe 2006,topics entertainment reference success deluxe 2006,topics entertainment,,49.99,22.9
6453,0,1258,1048,punch ! home design architectura series 18,punch software 42100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,punch ! software,,129.99,108.97
6454,0,876,2471,adobe soundbooth cs3 [ mac ],adobe soundbooth cs3 audio editing software windows music production software,adobe,,199.0,198.95
6455,0,516,4,adobe creative suite cs3 design premium upgrade [ mac ],production prem cs3 mac upgrad,adobe,adobe software,599.0,805.99
6456,0,992,1970,final draft 7 professional scriptwriting win/mac,omnioutliner professional 3.0 for mac,final draft,,289.99,69.99
6457,0,561,3038,quicken 2007 basic,quicken 2007 deluxe win cd,intuit,intuit,29.95,57.99
6458,0,1014,775,elementary advantage 2008,encore software 12390 math advantage 2008 win 2000 xp vista,encore,,39.99,34.97
6459,0,1110,2544,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software 10741 the print shop 22 deluxe sb cs by the print shop,encore software,,99.95,42.97
6460,1,45,2060,elementary school success deluxe 2006,elementary school success deluxe 2006,topics entertainment,,49.99,15.9
6461,0,382,2505,adobe production studio premium,cakewalk sonar home studio 6 xl software music production software,adobe,,1699.0,159.0
6462,0,204,1719,cisco ios enterprise services complete package cd28-esk9 = ),cd269-ar1p = cisco ios enterprise/snasw plus complete package cd,cisco systems enterprise,,,2150.98
6463,0,605,3183,microsoft word 2004 ( mac ),microsoft ( r ) money 2004 standard,microsoft,,229.99,29.99
6464,0,496,1137,microsoft windows vista business 32-bit for system builders,microsoft windows vista business upgrade license 1 pc english,microsoft,,179.99,168.99
6465,0,1045,3119,jackpot tycoon ( jewel case ),poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),encore,,9.99,9.59
6466,0,1316,2901,aircraft collector 's second edition,abacus software s532 military aircraft collection for pc,abacus,abacus software,19.95,18.99
6467,0,535,375,microsoft windows live onecare 1.5 online pc care subscription [ 12 months ],microsoft windows xp home edition sp2 oem,microsoft,,49.95,95.99
6468,0,574,2316,microsoft mappoint 2006 with gps,microsoft powerpoint 2004 software mac apple & mac software,microsoft,,349.0,228.95
6469,0,361,3161,adobe creative suite cs3 web standard upsell,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,adobe,,799.0,859.96
6470,0,823,945,microsoft word 2004 upgrade ( mac ),microsoft office 2004 student/teacher,microsoft,,109.99,145.99
6471,0,15,3060,omnioutliner professional 3.0,resume maker professional 12,csdc,,69.95,17.95
6472,0,368,2909,jumpstart advanced 3rd grade v2 .0,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,knowledge adventure,,19.99,19.99
6473,0,480,678,jumpstart world 1st grade,knowledge adventure inc. jumpstart world 2nd grade mini box,knowledge adventure,,19.99,16.93
6474,0,176,196,instant immersion japanese ( audio book ),topics entertainment instant immersion spanish advanced audio,topics entertainment,,,12.05
6475,1,107,1696,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,adobe,,242.62,139.51
6476,0,602,3161,adobe creative suite cs3 design standard upgrade [ mac ],adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,adobe,,399.0,859.96
6477,0,1258,2399,punch ! home design architectura series 18,punch software 35100 punch ! professional home design suite ( small box ),punch ! software,punch software,129.99,62.99
6478,0,907,3039,hoyle card games ( jewel case ),hoyle card games,encore software,,9.99,9.95
6479,0,518,2497,microsoft office 2004 standard upgrade ( mac ),office pro 2007 upgrade microsoft 269-10294,microsoft,,239.99,257.71
6480,0,586,1161,quickbooks premier professional services edition 2007,diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic,intuit,,399.95,29.99
6481,0,975,1648,computrace lojack for laptops 1 year license ( mac ),absolute software lfl-n2-48 computrace lojack for laptops 4 year license,absolute software,,49.95,105.68
6482,1,287,3024,sibelius 5 professional edition,sibelius sibelius 5 software music production software,sibelius-software-ltd .,sibelius-software-ltd .,599.0,449.95
6483,0,400,3119,pokemon team turbo ( jewel case ),poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),valusoft,,9.99,9.59
6484,0,322,324,adobe premiere pro 2.0,adobe cs3 web premium,adobe,,849.0,1659.99
6485,0,565,70,adobe creative suite cs3 web premium [ mac ],29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,adobe,,1599.0,843.15
6486,0,1287,1062,punch ! 5 in 1 home design,punch software 25100 punch ! master landscape and home design,punch ! software,punch software,39.99,45.99
6487,0,271,576,microsoft office small business 2007,individual software inc small business advantage deluxe,microsoft software,,735.33,16.9
6488,0,627,2982,reader rabbit kindergarten version 1.1,reader rabbit kindergarten special 2-cd edition,the learning company,,9.99,12.95
6489,0,374,663,mcafee virusscan plus 2007,ca antivirus 2007,mcafee,,39.99,32.28
6490,0,246,1800,microsoft licenses isa server lic/sa olp c ( e8400294 ),e84-00294 microsoft internet security and acceleration server license & software assuran,microsoft licenses,,3210.4,1821.09
6491,0,492,332,microsoft productivity pack for windows mobile,microsoft virtual pc 7.0 windows xp home,microsoft,,29.99,205.99
6492,0,135,891,microsoft crm professional cal 3.0 product upgrade license pack user cal,microspot macdraft professional edition,microsoft software,,9980.0,249.99
6493,0,1115,204,punch ! master landscape professional & home design v 10.0,punch software pro home design suite,punch ! software,,69.95,61.8
6494,1,164,1487,sea scene : living underwater worlds ( jewel case ),sea scene : living underwater worlds,valusoft,,9.99,19.55
6495,0,1001,2077,printmaster 17 platinum by encore software,encore software 11031 calendar creator platinum sb csby riverdeep,encore software,,39.99,25.97
6496,1,1335,628,guitar tool worship edition,midisoft corporation guitar tool worship edition,midisoft corporation,,,43.36
6497,0,145,1364,microsoft virtual pc for mac 7.0 with windows 2000,ilford studio software for pc ( windows 2000 pro xp pro ),microsoft,,249.99,699.99
6498,0,705,2468,professional home design suite platinum,punch software 14100 punch ! professional home design suite for windows,punch ! software,punch software,99.95,62.99
6499,1,860,2236,apple ilife '06 family pack ( mac dvd ) [ older version ],apple ilife '06 family pack software av production software,apple computer,,99.0,99.0
6500,0,376,674,printmaster gold v 17.0,print master platinum v17,nova development,,19.95,29.9
6501,0,185,1107,iremember digital scrapbooking 2.0,csdc iremember digital scrapbooking 2.0,intriguing development,,39.95,35.99
6502,1,620,798,adobe premiere pro cs3,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,adobe,,799.0,723.95
6503,0,741,176,illustrator cs3 13 mac ed 1u,adobe illustrator cs3 upgrade for mac,adobe-education-box,,199.0,206.99
6504,0,135,1701,microsoft crm professional cal 3.0 product upgrade license pack user cal,37510 novabackup professional edition v. 7.5 upgrade license 1 user win,microsoft software,,9980.0,25.06
6505,0,1272,2920,punch ! home design architectural series 18,punch software professional home design platinum version 10,punch ! software,,129.99,99.99
6506,0,23,2050,the printshop 20 professional publisher,the printshop v22 deluxe,broderbund,,69.99,29.9
6507,0,1145,3215,microsoft office 2004 standard ( mac ),microsoft ( r ) money 2007 deluxe,microsoft,,399.99,49.99
6508,0,1004,784,professor teaches excel & word,individual software prm-wn5 professor teaches windows xp,individual software,individual software,19.99,24.99
6509,1,414,2875,web radio recorder,magix webradio recorder ( pc ) magix entertainment,magix entertainment,,,24.99
6510,0,562,3138,adobe dreamweaver cs3 upgrade [ mac ],adobe dreamweaver cs3 complete package 1 user academic cd mac,adobe,,199.0,189.0
6511,0,510,2946,reader rabbit learning system 1st grade,reader rabbit learn to read with phonics ! preschool & kindergarten,encore software,,29.99,12.95
6512,0,774,2377,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe after effects cs3 professional software for mac effects software,adobe software,,273.0,998.95
6513,0,606,2839,microsoft office 2004 professional ( mac ),adobe flash cs3 professional ( mac ),microsoft,,499.99,699.0
6514,0,1334,70,adobe creative suite cs3 web standard,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,adobe,,999.0,843.15
6515,1,829,2766,avid liquid vs 7 software,avid liquid 7.0 professional video editing software for windows professional editing software,avid technology,,888.75,439.95
6516,1,75,1594,epson storyteller photo book creator 8 x 10 ( 20 pages ),epson s041886 story teller 8 x 10 20 pages,epson,,29.99,32.91
6517,0,487,1771,crystal reports 11 reporting essentials trng cbt,business objects crystal reports xi,business objects,,199.99,459.99
6518,0,1221,5,ulead videostudio 10,video studio 11 plus,corel,corel corporation,69.99,103.99
6519,0,198,1701,scansoft paperport professional 11 5 user license,37510 novabackup professional edition v. 7.5 upgrade license 1 user win,nuance communications inc.,,949.99,25.06
6520,0,516,954,adobe creative suite cs3 design premium upgrade [ mac ],adobe dreamweaver cs3 upgrade,adobe,,599.0,205.99
6521,0,523,1172,microsoft windows vista ultimate full version [ dvd ],studio ultimate version 11,microsoft,,399.95,129.0
6522,0,225,1816,microsoft powerpoint 2004 ( mac ),microspot interiors ( mac 10.2 or later ),microsoft,,229.99,99.95
6523,0,133,102,snap enterprise data replicator advanced license for 10000 series,5325301871 snap appliance snap care snap enterprise data replicator technical support c,adaptec,,,377.06
6524,0,828,2314,pinnacle mobile media converter,pinnacle mobile media organizer software for windows ipod software,pinnacle,,29.99,39.95
6525,0,808,2765,3d home architect landscape designer v8,punch software 41100 punch ! home design architectural series 18,encore software,punch software,29.99,118.99
6526,0,541,2847,microsoft onenote 2007,microsoft office visio standard 2007 ( pc ),microsoft,,99.95,249.95
6527,0,15,1188,omnioutliner professional 3.0,system care ? professional,csdc,,69.95,49.99
6528,1,837,902,adobe photoshop cs3 extended upgrade [ mac ],adobe photoshop cs3 extended for mac upgrade,adobe,,349.0,329.99
6529,0,428,249,zonealarm anti-spyware,grisoft avg anti-virus & anti-spyware,zone labs,,29.99,32.29
6530,1,935,613,corel dvd moviefactory 6.0 plus,corel corporation dvd movie factory 6 plus retial ( english ),corel,,79.99,74.08
6531,0,751,2335,project x project management software,mackie tracktion 3 project bundle music production software,marware,,199.95,99.99
6532,0,1258,1033,punch ! home design architectura series 18,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,punch ! software,,129.99,168.97
6533,0,736,151,adobe creative suite cs3 production premium upgrade,adobe indesign cs3 for mac upgrade,adobe,,799.0,205.99
