tableA_id,tableA_title,tableA_authors,tableA_venue,tableA_year,tableB_id,tableB_title,tableB_authors,tableB_venue,tableB_year,label
416,"World Wide Database - Integrating the Web, CORBA, and Databases","Kevin Smith, Athman Bouguettaya, Mourad Ouzzani, James Beard, Lily Hendra, Boualem Benatallah",SIGMOD Conference,1999,14022,Thermistor thermometer based on an astable multivibrator,K Holm,"Electronic Eng,",,0
794,Cubetree: Organization of and Bulk Updates on the Data Cube,"Nick Roussopoulos, Mema Roussopoulos, Yannis Kotidis",SIGMOD Conference,1997,35018,Altruistic growth economies,"D Bernheim, D Ray",1983,,0
2303,Reminiscences on Influential Papers,"Kenneth A. Ross, Beng Chin Ooi, Frank Neven",SIGMOD Record,2003,22669,The welfare state: an approach based on historical sociology,A Afouxenidis,"Sociology in Greece Today, Papazisis, Athens,",,0
2266,2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Dennis Shasha, Theodore Johnson",VLDB,1994,47180,An Introduction to Educational Research,"S Greenwood-Gowen, A Waller","ASEE National Meeting Workshop, Montreal, Canada, June,",,0
926,Semantic Data Caching and Replacement,"Bj?rn ??r J?nsson, Shaul Dar, Divesh Srivastava, Michael Tan, Michael J. Franklin",VLDB,1996,18138,Hate Crimes,D Bender,"San Diego,",,0
1199,The XPS Approach to Loading and Unloading Terabyte Databases,Sanket Atal,VLDB,1996,28413,Faulkner's One Ring Circus,R Pearce,"Wisconsin Studies in Contemporary Literature,",1966.0,0
506,Information Retrieval from an Incomplete Data Cube,Curtis E. Dyreson,VLDB,1996,29511,Profile of mood states manual. Edits/educational and industrial testing service,"M McNair, M Lorr, L Droppleman",1992,,0
255,Spatial Hash-Joins,"Ming-Ling Lo, Chinya V. Ravishankar",SIGMOD Conference,1996,15457,Some Theorems on Generalized Polars With a Nonvanishing Weight EyEUSEPIA J,"N ZAHEER, AA KHAN","Math. Seminar Univ. of Athens, Greece, to",,0
72,Magic Conditions,"Hamid Pirahesh, Inderpal Singh Mumick, Raghu Ramakrishnan, Sheldon J. Finkelstein",ACM Trans. Database Syst.,1996,45664,Magic Conditions,"H PIRAHESH, R RAMAKRISHNAN","ACM Transactions on Database Systems,",1996.0,1
728,What Is the Nearest Neighbor in High Dimensional Spaces?,"Charu C. Aggarwal, Alexander Hinneburg, Daniel A. Keim",VLDB,2000,39468,KeimDA (2000) Whatisthenearest neighbor in high dimensional spaces,ACC HinneburgA,Proceedings of the VLDB,,1
1121,"Don't Scrap It, Wrap It! A Wrapper Architecture for Legacy Data Sources","Peter M. Schwarz, Mary Tork Roth",VLDB,1997,23001,Numerical calculations of wave propagation in tokamak plasmas(Abstract Only),"S SIPILA, S KARTTUNEN, T PATTIKANGAS, R SALOMAA","Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1991.0,0
193,Exploiting Constraint-Like Data Characterizations in Query Optimization,"Jarek Gryz, Calisto Zuzarte, Parke Godfrey",SIGMOD Conference,2001,17374,Exploiting Constraint-Like Data Characterizations in Query Optimization,"P Godfrey, J Gryz, C Zuzarte","SIGMOD Conference,",2001.0,1
146,Report on the 8th International Workshop on Knowledge Representation Meets Databases (KRDB),"Dan Suciu, Maurizio Lenzerini, Daniele Nardi, Werner Nutt",SIGMOD Record,2001,11653,"Using taxonomy, discriminants, and signatures for navigating in text databases&quot;, VLDB 1997, 446-455","S Chakrabarti, D Dom, R Agrawal, P Raghavan","The VLDB Journal,",,0
234,Using Schematically Heterogeneous Structures,Ren?e J. Miller,SIGMOD Conference,1998,35222,Techniques for preventing hypotension during spinal anaesthesia for caesarean section,"RS Emmett, AM Cyna, M Andrew, SW Simmons","Cochrane Database Syst Rev,",2001.0,0
2099,OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,"David J. DeWitt, Navin Kabra",VLDB J.,1999,22851,A Business Application of Data Translation,"EW Winters, AF Dickey","SIGMOD Conference,",,0
2500,A Shrinking-Based Approach for Multi-Dimensional Data Analysis,"Yuqing Song, Yong Shi, Aidong Zhang",VLDB,2003,19877,Analytical Processing of XML Documents: Opportunities and Challenges,"RR Bordawekar, CA Lang","SIGMOD Record,",2005.0,0
2395,On Computing Correlated Aggregates Over Continual Data Streams,"Divesh Srivastava, Flip Korn, Johannes Gehrke",SIGMOD Conference,2001,45696,Improved Learning Strategies for Multimodular Fuzzy Neural Network Systems: A Case Study on Image,"SA Israel, NK Kasabov","&hellip;  Journal of Intelligent Information Processing Systems,",1996.0,0
2310,The History of Histograms (abridged),Yannis E. Ioannidis,VLDB,2003,51158,The History of Histograms (abridged),YE Ioannidis,"VLDB,",2003.0,1
624,DBCache: Middle-tier Database Caching for Highly Scalable e-Business Architectures,"C. Mohan, Sailesh Krishnamurthy, Mehmet Altinel, Christof Bornh?vd, Hamid Pirahesh, Berthold Reinwald",SIGMOD Conference,2003,20000,Interactive collaborative media environments,"DM Traill, JD Bowshill, PJ Lawrence","BT Technology Journal,",1997.0,0
1516,MQSeries and CICS Link for Lotus Notes,?,SIGMOD Record,1996,45964,Making Electronic Commerce easier to use with novel user interfaces,"JLA Peiro, P Steiger",,,0
2031,"OLAP, Relational, and Multidimensional Database Systems",George Colliat,SIGMOD Record,1996,53909,Stereotypes and standards of judgment,"M Biernat, M Manis, TE Nelson","Journal of Personality and Social Psychology,",,0
1390,Oracle Media Server: Providing Consumer Based Interactive Access to Multimedia Data,"Mark Porter, Andrew Laursen, Jeffrey Olkin",SIGMOD Conference,1994,23464,Oracle Media Server: Providing Consumer Based Interactive Access to Multimedia Data,"A Laursen, J Olkin, M Porter","SIGMOD Conference,",1994.0,1
1215,BHUNT: Automatic Discovery of Fuzzy Algebraic Constraints in Relational Data,"Peter J. Haas, Paul Brown",VLDB,2003,28582,Reaction of Hydroperoxides with Metallotetraphenylporphyrins in Aqueous Solution,EJ Thomas,"Acc. Chem. Res,",,0
762,Distributed Processing over Stand-alone Systems and Applications,"Claus Hagen, Hans-J?rg Schek, Gustavo Alonso, Markus Tresch",VLDB,1997,54911,Diagnosis and Management of Allergic Bronchopulmonary Aspergillosis,PA Greenberger,"ALLERGY PROCEEDINGS,",1994.0,0
149,Eliminating Fuzzy Duplicates in Data Warehouses,"Rohit Ananthakrishna, Venkatesh Ganti, Surajit Chaudhuri",VLDB,2002,47927,Logarithmic approximation of minimum weight k trees,"S Rajagopalan, V Vazirani","Unpublished manuscript,",,0
1792,Hilbert R-tree: An Improved R-tree using Fractals,"Ibrahim Kamel, Christos Faloutsos",VLDB,1994,10342,"Core-Peripheralitiy Disparities, Recessionism in the European Community",D Keeble,"Geography,",,0
966,Join Queries with External Text Sources: Execution and Optimization Techniques,"Umeshwar Dayal, Surajit Chaudhuri, Tak W. Yan",SIGMOD Conference,1995,47027,Simple Laws for Complex Networks,"F Saffre, R Ghanea-Hercock","BT Technology Journal,",2003.0,0
1850,Effective page refresh policies for Web crawlers,"Junghoo Cho, Hector Garcia-Molina",ACM Trans. Database Syst.,2003,19485,Automated statistics collection in action,"P Haas, M Kandil, A Lerner, V Markl, I Popivanov,","Proceedings of the 2005 ACM SIGMOD international conference  &hellip;,",2005.0,0
541,A Data Transformation System for Biological Data Sources,"Susan B. Davidson, Limsoon Wong, Kyle Hart, Peter Buneman, G. Christian Overton",VLDB,1995,52385,Using Software Models to Track Code Health,"D Ash, J Alderete, PW Oman, B Lowther",Procs. International Confernence oon Software,,0
112,Performance Evaluation of a New Distributed Deadlock Detection Algorithm,"Chim-fu Yeung, Kam-yiu Lam, Sheung-lun Hung",SIGMOD Record,1994,45286,A model of statistical database their security,"JB Kam, JD Ullman","ACM Transactions on Database Systems,",1977.0,0
2031,"OLAP, Relational, and Multidimensional Database Systems",George Colliat,SIGMOD Record,1996,27152,Assessing the Work Environment for Creativity,"TM Amabile, R Conti, H Coon, J Lazenby, M Herron","The Academy of Management Journal,",1996.0,0
1947,The Aqua Approximate Query Answering System,"Sridhar Ramaswamy, Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",SIGMOD Conference,1999,47794,Facial expressions and the regulation of emotions,CE Izard,"Journal of Personality and Social Psychology,",1990.0,0
2249,Incorporating XSL Processing into Database Engines,Guido Moerkotte,VLDB,2002,12830,Phage DNA packaging,"H Fujisawa, M Morita","Genes to Cells,",1997.0,0
2264,HyperStorM - Administering Structured Documents Using Object-Oriented Database Technology,"Karl Aberer, Klemens B?hm",SIGMOD Conference,1996,43629,Group Learning in the Workplace,GW West,"NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996.0,0
469,High Availability of Commercial Applications,Kestutis Ivinskis,SIGMOD Conference,1995,55622,High availability of commercial applications,K Ivinskis,"Proceedings of the 1995 ACM SIGMOD international conference  &hellip;,",1995.0,1
1417,The Query Optimizer in Tandem's new ServerWare SQL Product,Pedro Celis,VLDB,1996,43917,ON THE PHYSICS OF GALVANIC SOURCE ELECTROMAGNETIC GEOPHYSICAL METHODS FOR TERRESTRIAL AND MARINE,ES Um,2005,,0
2426,ASSET: A System for Supporting Extended Transactions,"Narain H. Gehani, Krithi Ramamritham, Alexandros Biliris, H. V. Jagadish, Shaul Dar",SIGMOD Conference,1994,40071,ASSET: A System for Supporting Extended Transactions,"A Biliris, S Dar, N Gehani, HV Jagadish, K","Proceedings of the ACM SIGMOD International Conference on  &hellip;,",1994.0,1
2409,On XML and Databases: Where's the Beef? (Panel Abstract),Michael J. Carey,SIGMOD Conference,2000,6813,"presented at the NASA SEL Workshop, Dec. 1993, NASA Goddard Space Flight Center, Greenbelt",F McGarry,"MD,",,0
1858,Merging Ranks from Heterogeneous Internet Sources,"Hector Garcia-Molina, Luis Gravano",VLDB,1997,13619,Merging Ranks from Heterogeneous Internet Sources,"L Gravano, H Garcia-Molina","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1997.0,1
1562,Hot Block Clustering for Disk Arrays with Dynamic Striping,"Kazuhiko Mogi, Masaru Kitsuregawa",VLDB,1995,22033,Hot Block Clustering for Disk Arrays with Dynamic Striping,"K Mogi, M Kitsuregawa","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1995.0,1
1375,Analysis of predictive spatio-temporal queries,"Dimitris Papadias, Jimeng Sun, Yufei Tao",ACM Trans. Database Syst.,2003,20476,Analysis of Predictive Spatio-Temporal Queries,"Y Tao, J Sun, D Papadias","ACM Transactions on Database Systems,",2003.0,1
2165,Mobile Computing and Databases: Anything New?,"Margaret H. Dunham, Abdelsalam Helal",SIGMOD Record,1995,42696,Mindful Learning: A World without Losers.,"EJ Langer, J Brown","New Directions for Adult and Continuing Education,",1992.0,0
2145,DB2 Spatial Extender - Spatial data within the RDBMS,David W. Adler,VLDB,2001,39909,GESTALT: An Expressive Database Programming System,ML Heytens,"SIGMOD Record,",1989.0,0
2352,Massive Stochastic Testing of SQL,Donald R. Slutz,VLDB,1998,58414,The Object-Oriented Database System Manifesto,"MP Atkinson, F Bancilhon, DJ DeWitt, KR Dittrich,","SIGMOD Conference,",1990.0,0
2190,E-Commerce Database Issues and Experience,Anand Rajaraman,SIGMOD Conference,1999,36599,A Computational Analysis of the Auction Algorithm,BL Schwartz,"Unpublished Manuscript,",,0
1582,Large Databases for Remote Sensing and GIS,A. R. Dasgupta,VLDB,1996,59358,"Moskalenko, and O. Reimer",AW Strong IV,Proc. 28th Int. Cosmic Ray,,0
578,FALCON: Feedback Adaptive Loop for Content-Based Retrieval,"Christos Faloutsos, Leejay Wu, Katia P. Sycara, Terry R. Payne",VLDB,2000,2375,"Languages for relational databases over interpreted structures, in ???PODS 1997","M Benedikt, L Libkin","Proceedings of the Sixteenth ACM-SIGMOD-SIGART Symposium on  &hellip;,",,0
2248,Multi-Dimensional Clustering: A New Data Layout Scheme in DB2,"Bishwaranjan Bhattacharjee, Sriram Padmanabhan, Matthew Huras, Leslie Cranston, Timothy Malkemus",SIGMOD Conference,2003,5161,System that tracked killer tied diverse data.,B Hoard,"COMPUTERWORLD.,",1982.0,0
474,Oracle Rdb's Record Caching Model,"Richard Frank, Gopalan Arun, Richard Anderson",SIGMOD Conference,1998,40095,Oracle Rdb's Record Caching Model,"R Anderson, G Arun, R Frank",,,1
1511,Data Mining on an OLTP System (Nearly) for Free,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",SIGMOD Conference,2000,32067,Language Reference Manual,V Basic,Microsoft,,0
922,Locating and accessing data repositories with WebSemantics,"George A. Mihaila, Louiqa Raschid, Anthony Tomasic",VLDB J.,2002,50205,Locating and accessing data repositories with WebSemantics,"GA Mihaila, L Raschid, A Tomasic","The VLDB Journal The International Journal on Very Large  &hellip;,",2002.0,1
2372,Enabling Dynamic Content Caching for Database-Driven Web Sites,"Qiong Luo, Divyakant Agrawal, Wen-Syan Li, Wang-Pin Hsiung, K. Sel?uk Candan",SIGMOD Conference,2001,10548,Enabling Dynamic Content Caching for Database-Driven Web Sites,"K Selcuk, WS Li, Q Luoand, WP Hsiung, D Agrawal","ACM SIGMOD Conference,",,1
264,Media360 Workflow-Implementing a Workflow Engine Inside a Database,Carsten Blecken,VLDB,2000,29658,Switching to monotherapy with Lamictal compared to valproate,"M Kerr, K Kane, AM Moorat","23rd International Epilepsy Proceedings,",,0
714,CURE: An Efficient Clustering Algorithm for Large Databases,"Sudipto Guha, Rajeev Rastogi, Kyuseok Shim",SIGMOD Conference,1998,432,CURE: An Efficient Clustering Algorithm for Large Databases,"G Sudipto, R Rastogi, K Shim","Proceedings of ACM SIGMOD International Conference on  &hellip;,",,1
100,ARIADNE: A System for Constructing Mediators for Internet Sources,"Ion Muslea, Greg Barish, Andrew Philpot, Craig A. Knoblock, Steven Minton, Jos? Luis Ambite, Pragnesh Jay Modi, Sheila Tejada, Naveen Ashish",SIGMOD Conference,1998,116,ARIADNE: A System for Constructing Mediators for Internet Sources (Demonstration),"J Ambite, N Ashish, G Barish, A Knoblock, S Minton","Proceedings of ACM SIGMOD???98 conference on Management of  &hellip;,",,1
436,Temporal statement modifiers,"Richard T. Snodgrass, Christian S. Jensen, Michael H. B?hlen",ACM Trans. Database Syst.,2000,60492,Temporal statement modifiers,"MH Boehlen, CS Jensen, RT Snodgrass","ACM Transactions on Database Systems,",2000.0,1
344,Type-safe Relaxing of Schema Consistency Rules for Flexible Modeling in OODBMS,"Marie-Jo Bellosta, Eric Amiel, Eric Simon, Eric Dujardin",VLDB J.,1996,27067,Game Trails in British Columbia,AB Williams,1925,,0
854,SOCQET: Semantic OLAP with Compressed Cube and Summarization,"Yan Zhao, Laks V. S. Lakshmanan, Jian Pei",SIGMOD Conference,2003,2984,"Acute inflammation in gram-negative infection: endotoxin, interleukin 1, tumor necrosis factor, and","HZ Movat, MI Cybulsky, IG Colditz, MK Chan, CA","Fed Proc,",1987.0,0
802,A Sequential Pattern Query Language for Supporting Instant Data Mining for e-Services,"Reza Sadri, Amir M. Zarkesh, Jafar Adibi, Carlo Zaniolo",VLDB,2001,34110,A Sequential Pattern Query Language for Supporting Instant Data Mining for e-Services,"R Sadri, C Zaniolo, AM Zarkesh, J Adibi","&hellip;  International Conference on Very Large Data Bases table of  &hellip;,",2001.0,1
1825,Semantic B2B Integration,Christoph Bussler,SIGMOD Conference,2001,10122,Development and application of a mathematical model of wave action on steep slopes',"NWH Allsop, JV Smallman, RV Stephens","Proc. 21st Int. Conf. on Coastal Engineering, ASCE, Malaga,  &hellip;,",,0
2088,Experience Report: Exploiting Advanced Database Optimization Features for Large-Scale SAP R/3 Installations,"Bernhard Zeller, Alfons Kemper",VLDB,2002,32511,Experience Report: Exploiting Advanced Database Optimization Features for Large-Scale SAP R/3,"B Zeller, A Kemper","VLDB,",2002.0,1
1714,Fast Computation of Sparse Datacubes,"Divesh Srivastava, Kenneth A. Ross",VLDB,1997,2178,Fast computation of sparse datacubes [C],"KA Ross, D Strivastava","Proc of the 23a VLDB Conf, Athens, Green,",,1
370,The Nimble Integration Engine,"Daniel S. Weld, Alon Y. Halevy, Denise Draper",SIGMOD Conference,2001,6941,The nimble integration system,"D Draper, AY Halevy, DS Weld","Proc. of SIGMOD,",,1
2470,Spectral Bloom Filters,"Yossi Matias, Saar Cohen",SIGMOD Conference,2003,12655,Consumer Commission (ACCC) 2003,A Competition,Report to,,0
426,Constraint databases: A tutorial introduction,Jan Van den Bussche,SIGMOD Record,2000,36981,Constraint databases: A tutorial introduction,J Van den Bussche,"SIGMOD Record,",2000.0,1
2455,Guest editorial,Malcolm P. Atkinson,VLDB J.,2000,38264,The Indian Monsoon Part 2,GO???Hare,"Geography,",,0
709,Toward Learning Based Web Query Processing,"Yanlei Diao, Hongjun Lu, Zengping Tian, Songting Chen",VLDB,2000,4941,The Sexual Assault Nurse Clinician:&quot; Minneapolis' 15 Years Experience.&quot;,LE Ledray,"Journal of Emergency Nursing,",,0
725,"Of Crawlers, Portals, Mice and Men: Is there more to Mining the Web? (Panel)","Kyuseok Shim, Rajeev Rastogi, Minos N. Garofalakis, Sridhar Ramaswamy",SIGMOD Conference,1999,44938,Misusing program evaluation by asking the wrong question,EJ Posavac,"New Directions for Program Evaluation,",1994.0,0
