tableA_id,tableA_Song_Name,tableA_Artist_Name,tableA_Album_Name,tableA_Genre,tableA_Price,tableA_CopyRight,tableA_Time,tableA_Released,tableB_id,tableB_Song_Name,tableB_Artist_Name,tableB_Album_Name,tableB_Genre,tableB_Price,tableB_CopyRight,tableB_Time,tableB_Released,label
3067,I 'm Not Alone ( deadmau5 Mix ) [ Bonus Track ],Calvin Harris,Ready for the Weekend ( Bonus Track Version ),"Dance , Music , Electronic , Rock",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",8:15,18-Aug-09,17440,Fire W ** kers ( Parody of The Inbetweeners 2 Movie ),Outback Comedies,Fire W ** kers ( Parody of The Inbetweeners 2 Movie ) [ Explicit ],"Comedy , Miscellaneous",$ 0.89,2014 Ziggy Music,0:05,"August 2 , 2014",0
3187,Inside Your Heaven,Carrie Underwood,Some Hearts,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",$ 1.29,2005 19 Recordings Limited,3:44,14-Nov-05,49073,Blinded By The Sun [ Explicit ],Gym Class Heroes,The Quilt [ Explicit ],"Alternative Rock , Indie & Lo-Fi , Pop Rap , Rap & Hip-Hop , Pop , Experimental Rap , Rock , Hardcore & Punk",$ 0.99,"2008 Fueled By Ramen , LLC for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved",3:00,"September 9 , 2008",0
27,Ultraviolence ( Hook N Sling Remix ),Lana Del Rey,Ultraviolence ( Hook N Sling Remix ) - Single,"Alternative , Music",$ 1.29,2015 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,5:29,15-Feb-15,32290,Holloway Jail,The Kinks,Muswell Hillbillies,Rock,$ 0.99,Night & The City Record Company,3:26,"November 10 , 2014",0
3191,Yo ' _ and I ( Hector Fonseca Remix ),Lady Gaga,Yo ' _ and I ( The Remixes ),"Pop , Music , Dance , R&B / Soul , Rock",$ 1.29,2011 Interscope Records,8:03,11-Oct-11,41831,Makin Nosie Remix ( feat . Charlie Farley ),"Southern Country Muzik , Camo Collins , Ben Coondog Tice , Dj Cannon Banyon & Stephen Lemmons",Southern Country 4.5 Hosted by Charlie Farley,"Country , Rap & Hip-Hop",$ 0.99,"2014 TRAPTAPE MUSIC , LLC",3:22,"November 30 , 2014",0
2279,Hold Each Other ( feat . FUTURISTIC ),A Great Big World,Hold Each Other ( feat . FUTURISTIC ) - Single,"Pop , Music , Rock",$ 1.29,"2015 Epic Records , a division of Sony Music Entertainment",3:37,22-Jul-15,29688,Kocaine Karolina,Elle King,Love Stuff,Alternative Rock,$ 1.29,( C ) 1996 The Island Def Jam Music Group,3:58,"February 13 , 2015",0
4661,Skrillex Orchestral Suite By Varien ( Bonus Track ),Skrillex,Bangarang,"Dance , Music , Electronic",$ 1.29,"2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",6:54,27-Dec-11,14438,Looking At You,Lee Wiley & Ellis Larkins,Duologue,Jazz,$ 0.99,"Compilation ( P ) ( C ) 1994 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue ,",2:50,"December 31 , 1984",0
1265,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,2192,Unique ( NY Underground Mix ),Various artists,90 's House & Garage compiled by Joey Negro,"Electronica , Dance & Electronic , House",$ 0.99,2015 Z Records,7:10,"July 6 , 2015",0
3479,Co-Pilot,Andy Grammer,Magazines or Novels,"Pop , Music , Rock , Pop/Rock , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29,2014 S-Curve Records,3:04,5-Aug-14,54100,I Do n't Want To Do Anything [ feat . K-Ci Hailey ],Mary J. Blige,What 's The 411 ?,"R&B , Contemporary R&B",$ 1.29,"( C ) 1992 UMG Recordings , Inc.",5:49,"July 28 , 1992",0
2214,Clean,Ryan Adams,1989,"Rock , Music",$ 1.29,2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,4:23,21-Sep-15,42012,Someday We 'll Meet Again Sweetheart,Mike Havens & Blue Mountain Grass,Special Requests,Country,$ 1.29,( C ) GT Digital / Mike Haven,3:26,"August 25 , 2015",0
3135,Under Control ( feat . Hurts ),Calvin Harris & Alesso,Under Control ( feat . Hurts ) - Single,"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,3:04,12-Nov-14,31915,Our Lives Are Shaped,Joey Negro and the Sunburst Band,Moving With The Shakers,"Dance & Electronic , Blues",$ 0.99,2008 Z Records,5:20,"April 1 , 2008",0
5422,Lights ( Live at the iTunes Festival ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),5:18,29-Nov-10,38622,Warning ( Intro ) ( Album Version ( Edited ) ) [ Clean ],Ludacris,Release Therapy ( Edited Version ),"Gangsta & Hardcore , Rap & Hip-Hop",$ 1.29,"( C ) 2006 DTP Records , LLC",2:30,"September 26 , 2006",0
219,The Heart Wants What It Wants ( Official Video ),Selena Gomez,For You,"Pop , Music , Teen Pop , Dance , Rock",$ 1.99,"2014 Hollywood Records , Inc.",4:35,24-Nov-14,17541,Really Love You,Paul McCartney,Flaming Pie,Pop,$ 1.29,( C ) 1997 MPL Communications Ltd/Inc under exclusive license to StarCon LLC,5:17,"June 8 , 2010",0
6275,My Favorite Memory,Joe Nichols,Working Man 's Poet - A Tribute To Merle Haggard,"Country , Music",$ 1.29,‰ ãÑ 2014 Broken Bow Records,3:13,1-Apr-14,53167,Ven Conmigo,Selena,Ven Conmigo,"International , Latin Music",$ 1.29,( C ) 2015 Capitol Latin,2:28,"March 31 , 2015",0
1269,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,46673,Glamorous ( Explicit ) [ feat . Ludacris ],Fergie,The Dutchess ( Explicit Version ),Rap & Hip-Hop,$ 1.29,( C ) 2006 A&M Records,4:06,"September 19 , 2006",0
6710,Dark Days,Punch Brothers,The Hunger Games ( Songs from District 12 and Beyond ),"Soundtrack , Music",$ 1.29,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",3:53,20-Mar-12,40935,The Ballad of Mona Lisa ( Karaoke Version ) ( Originally Performed By Panic ! At the Disco ),Nice Vibe,Sing the Hits of Panic ! At the Disco ( Karaoke Version ),Miscellaneous,$ 0.89,( p ) Charttraxx Home Entertainment,3:49,,0
6322,Pon de Floor ( feat . VYBZ Kartel ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.29,"‰ ãÑ 2009 Downtown Music , LLC .",3:33,2009,22133,Sugar [ Explicit ],The Wiggles,"Hot , Sweaty Summer Nights [ Explicit ]",Children 's Music,$ 1.29,Hospital Records Limited,3:55,,0
1620,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,32620,My RVM ( Apple Bottom Remix ),Obey City,My RVM EP,Dance & Electronic,$ 0.99,2012 B.YRSLF division,5:38,"July 10 , 2012",0
6571,The Crow & the Butterfly ( Pull Mix ),Shinedown,The Crow & the Butterfly - EP,"Rock , Music",$ 1.29,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:24,27-Jul-10,34915,I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:54,"August 21 , 2009",0
2810,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,48893,To Bob Ross With Love,Gym Class Heroes,The Papercut Chronicles,Alternative Rock,$ 1.29,"2006 Fueled By Ramen , Inc. . All Rights Reserved .",2:38,"February 22 , 2005",0
1746,Whip ( Bonus Track ),Famous to Most,Furious 7 ( Original Motion Picture Soundtrack ),"Soundtrack , Music",$ 1.29,This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:40,17-Mar-15,42471,Steal My Girl,One Direction,Steal My Girl,Pop,$ 1.29,2013 OWSLA,3:47,"September 29 , 2014",0
6785,In a Minute,Thomas Rhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:42,29-Oct-13,52430,The One Rose ( Album Version ),Johnny Cash,Unearthed,Country,$ 1.29,"( C ) 2003 American Recordings , LLC",2:26,"November 25 , 2003",0
5244,Last Chance ( feat . Natasha Bedingfield ),Nicki Minaj & Natasha Bedingfield,Pink Friday,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,3:51,22-Nov-10,8999,Feeling the Night,Caribou Vibration Ensemble,Caffeine for Your Ears,Dance & Electronic,$ 1.29,Caribou Vibration Ensemble,4:14,,0
1620,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,53149,Hideous ( Black Sun Empire VIP ),Black Sun Empire,Variations on Black,"Electronica , Dance & Electronic",$ 1.29,( C ) 2013 Blackout Music NL,6:37,"November 18 , 2013",0
5051,Broken Open,Cold War Kids,Mine Is Yours ( Deluxe Version ),"Alternative , Music , Indie Rock , Rock , Adult Alternative",$ 1.29,‰ ãÑ 2010 DGC Records,4:39,25-Jan-11,11363,Drink to That All Night,Shake It for Me,Country for Spring,Country,$ 1.29,2012 Spring Entertainment,3:44,,0
5544,Lotta Boot Left to Fill,Eric Church,Carolina,"Country , Music , Contemporary Country , Rock , Southern Rock",$ 1.29,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",3:24,24-Mar-09,30457,I Cry,T-Pain feat . Juicy J,Make You Sweat,Rap & Hip-Hop,$ 1.29,Code Red Recordings,3:43,,0
6462,Funhouse ( Main Version - Clean ),P!NK,Funhouse,"Pop , Music , R&B / Soul , Dance , Pop/Rock",$ 1.29,‰ ãÑ LaFace Recording LLC,3:24,28-Oct-08,6675,Walking Distance : The Curtain,Bernard Herrmann,Bernard Herrmann : The Twilight Zone Conducted By Joel McNeely,Soundtracks,$ 1.29,2014 Flava McGregor Records LLC,0:17,"October 11 , 2013",0
1728,Boomerang ( Down Home Sessions ),Cole Swindell,Down Home Sessions - EP,"Country , Music , Contemporary Country",$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,2:59,17-Nov-14,27428,Darte un Beso,WaWa & Thomas Gold,Latin for Spring,"Electronica , Dance & Electronic , House",$ 1.29,2007 Haiti Groove Recordings,3:26,,0
2745,Trap Queen ( feat . Quavo & Gucci Mane ),Fetty Wap,Trap Queen ( feat . Quavo & Gucci Mane ) - Single,"Hip-Hop/Rap , Music , Rap",$ 1.29,2014 300 Entertainment/RGF Productions,3:27,5-May-15,22251,Different Colors,The Wiggles,"Hot , Sweaty Summer Nights [ Explicit ]",Children 's Music,$ 1.29,Hospital Records Limited,3:42,,0
2900,Rashi ( Outro ),Mark Ronson,Here Comes the Fuzz,"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",$ 0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,2:01,29-Aug-03,34116,The Language [ Explicit ],Drake,Nothing Was The Same [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,3:44,"September 24 , 2013",0
1683,Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14,18971,Breathing,Jason Derulo,Future History ( Deluxe Version ),Pop,$ 1.29,( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville,3:54,"September 16 , 2011",0
6436,Locked Out of Heaven,Bruno Mars,"Now That 's What I Call Music , Vol . 46","Pop , Music",Album Only,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",3:50,7-May-13,30183,Swisha Mix ( Intro ) ( Album Version ( Explicit ) ) [ Explicit ],David Banner,MTA2-Baptised in Dirty Water Screwed and Chopped,Rap & Hip-Hop,$ 0.99,Cc Entertainment,0:50,"February 3 , 2004",0
1622,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,688,Feel so Close ( Radio Edit ),Calvin Harris,18 Months [ Explicit ],Dance & Electronic,$ 1.29,( C ) 1995 Mercury Records Limited,3:26,"October 30 , 2012",0
5577,Why Not Me,The Judds,NOW That 's What I Call ACM Awards 50 Years,"Country , Music",Album Only,"‰ ãÑ 2015 UMG Recordings , Inc. and Sony Music Entertainment",3:26,31-Mar-15,16886,The Giant 's Head,Brian Tyler,Far Cry 3 ( Original Game Soundtrack ),Soundtracks,$ 0.99,2012 Ubisoft Music,2:09,"December 4 , 2012",0
5174,3 A.M.,Eminem,Relapse : Refill,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",$ 1.29,‰ ãÑ 2009 Aftermath Records,5:19,21-Dec-09,9104,Arrive Beautiful Leave Ugly,Caribou Vibration Ensemble,Caffeine for Your Ears,Dance & Electronic,$ 0.99,Caribou Vibration Ensemble,3:49,,0
2554,Good Girls ( Live From The iTunes Festival ),5 Seconds of Summer,Good Girls ( EP ),"Pop , Music , Rock",$ 1.29,2014 Capitol Records Ltd.,2:39,16-Nov-14,39444,Guns Of Love,Kathy Mattea,Roses,Country,$ 1.29,"( C ) 2002 Narada Productions , Inc",3:34,"July 30 , 2002",0
1476,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,11029,Losing Weight Part 2 ( Album Version ( Edited ) ) [ feat . Juelz Santana ] [ Clean ],Cam ` Ron,Come Home With Me ( Clean CD ),"Gangsta & Hardcore , Rap & Hip-Hop , Pop , East Coast",$ 0.99,"( C ) 2002 Roc-A-Fella Records , LLC",5:18,"May 14 , 2002",0
410,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,54654,Why Ca n't This Be Love ( Stefano Sorrentino Radio Edit ),Kim Sozzi,Why Ca n't This Be Love ( Remxies ),"Dance & Electronic , Pop",$ 0.99,2012 Silver Lining Records,4:01,"October 16 , 2012",0
5086,January ( feat . Jamie Woon ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",5:54,15-Apr-14,6280,Earned It ( Fifty Shades Of Grey ) [ Explicit ],The Weeknd,Beauty Behind The Madness [ Explicit ],R&B,$ 1.29,"( C ) 2015 The Weeknd XO , Inc. . Manufactured and Marketed by Republic Records , a Division of UMG Recordings , Inc.",4:37,"August 28 , 2015",0
6647,Enchanted ( Instrumental With Background Vocals ),Taylor Swift,Taylor Swift Karaoke : Speak Now,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 Big Machine Records , LLC .",5:56,5-Feb-13,45829,Gates of Bloodshed ( Intro ),Sinister,The Carnage Ending,"Hard Rock & Metal , Rock",$ 0.89,( C ) 2012 Massacre Records,1:22,"September 28 , 2012",0
4293,American Girl,Elle King,American Girl - Single,"Alternative , Music",$ 1.29,"2015 RCA Records , a division of Sony Music Entertainment",3:48,4-May-15,8928,Walking On A Dream ( Sam La More 12 Remix ) '',Caribou Vibration Ensemble,Caffeine for Your Ears,Dance & Electronic,$ 1.29,Caribou Vibration Ensemble,7:52,,0
6063,The Queen,Lady Gaga,Born This Way ( Bonus Track Version ),"Pop , Music",$ 1.29,‰ ãÑ 2014 Interscope Records,5:16,5-Aug-14,15227,Mafioso y Rey,Los Sabios del Norte,El Gallardo,"International , Latin Music",$ 0.89,( C ) 2011 Joey Records,2:57,"October 14 , 1997",0
1118,Vamos a Matarnos en la Raya,Hector El Father,Reggaeton Best Remix,"Latin Urban , Music , Latino",$ 1.29,2005 VI Music,3:32,6-Dec-05,17863,Picture Perfect ( Album Version ),Nelly Furtado,Folklore,Pop,$ 0.99,( C ) 2003 SKG Music L.L.C.,5:16,"November 5 , 2003",0
3049,Flashback ( Instrumental ),Calvin Harris,Flashback - EP,"Dance , Music , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",3:46,1-Dec-09,11127,Pretending,Eric Clapton,Complete Clapton ( Standard Release ),"Blues Rock , Blues , Rock",$ 1.29,( C ) 2015 Polydor Ltd. ( UK ),4:43,"October 9 , 2007",0
929,30 for 30 Freestyle,Drake,What a Time To Be Alive,"Hip-Hop/Rap , Music",$ 1.29,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",4:13,20-Sep-15,46003,Everybody Talks ( Guitar Mix ),Walk the Moon & Jupiter,The Civil Wars of Fun,"Folk Rock , Pop , Miscellaneous , Folk , Rock",$ 0.99,2012 Walk the Moon & Jupiter,2:27,"August 16 , 2012",0
4124,Till Dawn ( Here Comes the Sun ),The Weeknd,Echoes of Silence,"R&B / Soul , Music , Contemporary R&B , Rock",$ 1.29,"2015 The Weeknd XO , Inc.",5:19,24-Feb-15,55746,Mama Lover,Zumba Fitness,Zumba Fitness ( 50 Hits for Fitness ),Dance & Electronic,$ 0.69,Jb Production,3:47,"May 15 , 2015",0
3637,That 's What I Like ( feat . Fitz ),Flo Rida,My House,"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:15,7-Apr-15,40849,Show Off Riddim Instrumental,Bounty Killer,Show Off Riddim,"International , Caribbean & Cuba , Reggae",$ 0.99,2007 TJ Records,2:39,"February 15 , 2012",0
438,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe Version ),"Pop , Music , Teen Pop , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,36754,The Good Shepherd,Yolanda Adams,Playlist : The Very Best Of Yolanda Adams,"Gospel , Christian",$ 0.99,2012 PayDay Music Group,5:57,"August 19 , 2008",0
3851,Livin ' Part of Life,Eric Church,Chief / Caught In the Act / Carolina / Sinners Like Me,"Country , Music , Rock , Southern Rock , Contemporary Country",$ 1.29,2013 Capitol Nashville,4:29,17-Dec-13,18249,Clouds,One Direction,Four ( Deluxe ),Pop,$ 1.29,Burn The Fire Records,3:51,"November 17 , 2014",0
1523,I 'll Follow You ( From the Warner Sound Live Room Sessions ),Shinedown,I 'll Follow You ( From the Warner Sound Live Room Sessions ) - Single,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:02,16-Apr-13,34376,Am I Blue,George Strait,Ocean Front Property,Country,$ 1.29,( C ) 1987 MCA Records Inc.,3:07,"February 16 , 1987",0
3113,Waves ( Robin Schulz vs. Mr. Probz Extended Edit ),Mr. Probz,Ultra Hits 2,"Dance , Music , Electronic",Album Only,"2014 Ultra Records , LLC",6:16,26-Aug-14,34021,I Just Wan na F. ( Feat . Timbaland & Dev ) [ Explicit ],David Guetta,Nothing But The Beat,Dance & Electronic,$ 1.29,2009 Andy Henningsen,3:23,"August 26 , 2011",0
2903,Rashi ( Outro ),Mark Ronson,Here Comes the Fuzz,"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",$ 0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,2:01,29-Aug-03,36229,Baby Girl,Pickin ' On Series,Pickin ' On Sugarland : We Drove All Night - The Bluegrass Tribute,Country,$ 0.99,2006 CMH Records,4:08,"March 7 , 2006",0
2456,I 'd Love to Change Your Name,Kenny Chesney,In My Wildest Dreams,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,2004 BMG Music,2:48,1994,24297,I 'd Love To Change Your Name,Kenny Chesney,In My Wildest Dreams,Country,$ 0.99,( p ) Moda Black,2:48,"July 27 , 2004",1
2999,Sweet Nothing ( feat . Florence Welch ) [ Qulinez Remix ],Calvin Harris,Sweet Nothing ( feat . Florence Welch ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2012 Sony Music Entertainment UK Limited,6:12,11-Dec-12,7463,Tiptoe,Goldfrapp,Black Cherry,"Dance & Electronic,Trip-Hop , Pop",$ 1.29,"( C ) 2003 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:10,"August 1 , 2013",0
